state,action,reward,next_state
"[50.0, -10.096270561218262, 4.117682456970215]",10.096270561218262,-0.8383098270582314,"[60.09627151489258, 1.0509601831436157, 5.348080635070801]"
"[60.09627151489258, 1.0509601831436157, 5.348080635070801]",-1.0509601831436157,23.721482067938883,"[59.045310974121094, -2.7057292461395264, 4.600974082946777]"
"[59.045310974121094, -2.7057292461395264, 4.600974082946777]",2.7057292461395264,0.0,"[61.751041412353516, -5.12527322769165, 6.743734836578369]"
"[61.751041412353516, -5.12527322769165, 6.743734836578369]",5.12527322769165,-1.6710753338760422,"[66.87631225585938, 23.990863800048828, 8.272367477416992]"
"[66.87631225585938, 23.990863800048828, 8.272367477416992]",-33.43815612792969,16.58648399110286,"[33.43815612792969, 45.8089599609375, 8.292512893676758]"
"[33.43815612792969, 45.8089599609375, 8.292512893676758]",0.0,-17.079389714574862,"[33.43815612792969, 65.67562866210938, 8.7180757522583]"
"[33.43815612792969, 65.67562866210938, 8.7180757522583]",0.0,-30.69310266818747,"[33.43815612792969, 91.43927764892578, 7.48560094833374]"
"[33.43815612792969, 91.43927764892578, 7.48560094833374]",0.0,-32.83118425361249,"[33.43815612792969, 96.81832885742188, 6.928647518157959]"
"[33.43815612792969, 96.81832885742188, 6.928647518157959]",0.0,-22.899487831326834,"[33.43815612792969, 74.70436096191406, 7.614162921905518]"
"[33.43815612792969, 74.70436096191406, 7.614162921905518]",0.0,-21.386349890461826,"[33.43815612792969, 79.5782241821289, 6.531484603881836]"
"[33.43815612792969, 79.5782241821289, 6.531484603881836]",0.0,-17.136414061389942,"[33.43815612792969, 46.173912048339844, 6.158360481262207]"
"[33.43815612792969, 46.173912048339844, 6.158360481262207]",0.0,-12.901930000145713,"[33.43815612792969, 25.066143035888672, 5.865281105041504]"
"[33.43815612792969, 25.066143035888672, 5.865281105041504]",-25.066143035888672,6.596292410507958,"[8.372013092041016, 11.496795654296875, 6.19256591796875]"
"[8.372013092041016, 11.496795654296875, 6.19256591796875]",0.0,-8.014862032338252,"[8.372013092041016, 38.50617599487305, 2.452329158782959]"
"[8.372013092041016, 38.50617599487305, 2.452329158782959]",50.0,-20.024005856890767,"[58.372013092041016, 55.22629928588867, 2.793482542037964]"
"[58.372013092041016, 55.22629928588867, 2.793482542037964]",50.0,-24.230530153604008,"[100.0, 92.89768981933594, 0.6856667399406433]"
"[100.0, 92.89768981933594, 0.6856667399406433]",-92.89768981933594,37.52352932736404,"[7.1023101806640625, 108.13066101074219, 2.353907823562622]"
"[7.1023101806640625, 108.13066101074219, 2.353907823562622]",50.0,-28.074558569243692,"[57.10231018066406, 133.32167053222656, 1.4488697052001953]"
"[57.10231018066406, 133.32167053222656, 1.4488697052001953]",50.0,-34.65001407234422,"[100.0, 113.11558532714844, 2.6942615509033203]"
"[100.0, 113.11558532714844, 2.6942615509033203]",0.0,-27.654990381802804,"[100.0, 91.16022491455078, 4.022282123565674]"
"[100.0, 91.16022491455078, 4.022282123565674]",-91.16022491455078,83.63808120494019,"[8.839775085449219, 74.85102844238281, 3.0821261405944824]"
"[8.839775085449219, 74.85102844238281, 3.0821261405944824]",50.0,-12.669099237017011,"[58.83977508544922, 42.59101486206055, 2.952890157699585]"
"[58.83977508544922, 42.59101486206055, 2.952890157699585]",50.0,-10.417969681565326,"[100.0, 20.922470092773438, 4.641732692718506]"
"[100.0, 20.922470092773438, 4.641732692718506]",-20.922470092773438,46.67498350982026,"[79.07752990722656, 4.876558780670166, 4.567449569702148]"
"[50.0, -0.2173902839422226, 5.305784702301025]",0.2173902839422226,-1.2908776280419643,"[50.21739196777344, -2.834770441055298, 5.720759868621826]"
"[50.21739196777344, -2.834770441055298, 5.720759868621826]",2.834770441055298,0.0,"[53.052162170410156, -7.324698448181152, 6.2876057624816895]"
"[53.052162170410156, -7.324698448181152, 6.2876057624816895]",7.324698448181152,-2.1425782326332343,"[60.376861572265625, 17.222537994384766, 6.456700801849365]"
"[60.376861572265625, 17.222537994384766, 6.456700801849365]",-17.222537994384766,8.618117941798698,"[43.15432357788086, 5.036470413208008, 6.609399795532227]"
"[43.15432357788086, 5.036470413208008, 6.609399795532227]",-5.036470413208008,-4.138732014879724,"[38.11785125732422, 32.31620407104492, 7.4577412605285645]"
"[38.11785125732422, 32.31620407104492, 7.4577412605285645]",-5.801647186279297,-14.771670609135615,"[32.31620407104492, 48.607303619384766, 7.973085403442383]"
"[32.31620407104492, 48.607303619384766, 7.973085403442383]",0.0,-24.649843797480393,"[32.31620407104492, 80.22625732421875, 7.822019577026367]"
"[32.31620407104492, 80.22625732421875, 7.822019577026367]",0.0,-26.179615840858133,"[32.31620407104492, 101.22486877441406, 6.59418249130249]"
"[32.31620407104492, 101.22486877441406, 6.59418249130249]",0.0,-28.37067219838126,"[32.31620407104492, 82.67609405517578, 6.315133571624756]"
"[32.31620407104492, 82.67609405517578, 6.315133571624756]",0.0,-18.36742262816834,"[32.31620407104492, 74.28336334228516, 6.790846824645996]"
"[32.31620407104492, 74.28336334228516, 6.790846824645996]",0.0,-10.442462077117076,"[32.31620407104492, 19.040761947631836, 6.038260459899902]"
"[32.31620407104492, 19.040761947631836, 6.038260459899902]",-19.040761947631836,3.151192268410827,"[13.275442123413086, 22.630075454711914, 5.623503684997559]"
"[13.275442123413086, 22.630075454711914, 5.623503684997559]",0.0,-6.9568646116955595,"[13.275442123413086, 25.52783203125, 3.1508309841156006]"
"[13.275442123413086, 25.52783203125, 3.1508309841156006]",50.0,-17.562435716328523,"[63.27544403076172, 56.108184814453125, 5.058643817901611]"
"[63.27544403076172, 56.108184814453125, 5.058643817901611]",-56.108184814453125,19.236370968320188,"[7.167257308959961, 70.5749282836914, 0.8447583317756653]"
"[7.167257308959961, 70.5749282836914, 0.8447583317756653]",50.0,-29.689263240157388,"[57.167259216308594, 107.07829284667969, 5.157557964324951]"
"[57.167259216308594, 107.07829284667969, 5.157557964324951]",0.0,-30.107633722467632,"[57.167259216308594, 133.0774688720703, 0.7246805429458618]"
"[57.167259216308594, 133.0774688720703, 0.7246805429458618]",50.0,-34.10615234089377,"[100.0, 120.92540740966797, 2.6453299522399902]"
"[100.0, 120.92540740966797, 2.6453299522399902]",0.0,-36.01845675105791,"[100.0, 113.10163879394531, 1.47378671169281]"
"[100.0, 113.10163879394531, 1.47378671169281]",0.0,-29.251960583137922,"[100.0, 94.45211791992188, 1.4578334093093872]"
"[100.0, 94.45211791992188, 1.4578334093093872]",-94.45211791992188,55.35485438537154,"[5.547882080078125, 72.80730438232422, 2.381802558898926]"
"[5.547882080078125, 72.80730438232422, 2.381802558898926]",50.0,-14.189202506818951,"[55.547882080078125, 46.33738708496094, 3.6987364292144775]"
"[55.547882080078125, 46.33738708496094, 3.6987364292144775]",-46.33738708496094,63.75612694211947,"[9.210494995117188, 36.19165802001953, 4.990470886230469]"
"[9.210494995117188, 36.19165802001953, 4.990470886230469]",0.0,-0.474007357240839,"[9.210494995117188, 2.788416862487793, 4.460160732269287]"
"[50.0, 18.157865524291992, 4.532310485839844]",-18.157865524291992,58.00991677038595,"[31.842134475708008, -3.1996278762817383, 6.182062149047852]"
"[31.842134475708008, -3.1996278762817383, 6.182062149047852]",3.1996278762817383,0.0,"[35.04176330566406, -2.613234519958496, 7.050355434417725]"
"[35.04176330566406, -2.613234519958496, 7.050355434417725]",2.613234519958496,-1.4428022558049138,"[37.654998779296875, -2.7620623111724854, 5.349716663360596]"
"[37.654998779296875, -2.7620623111724854, 5.349716663360596]",2.7620623111724854,-11.10061094987252,"[40.41706085205078, 9.09870719909668, 6.750426769256592]"
"[40.41706085205078, 9.09870719909668, 6.750426769256592]",-9.09870719909668,-3.60887250897928,"[31.3183536529541, 19.82501983642578, 9.577024459838867]"
"[31.3183536529541, 19.82501983642578, 9.577024459838867]",-11.49333381652832,-11.589907816404782,"[19.82501983642578, 51.36213684082031, 6.405010223388672]"
"[19.82501983642578, 51.36213684082031, 6.405010223388672]",0.0,-29.046447556568012,"[19.82501983642578, 85.58564758300781, 8.033710479736328]"
"[19.82501983642578, 85.58564758300781, 8.033710479736328]",0.0,-34.17723837809918,"[19.82501983642578, 100.59962463378906, 7.8491010665893555]"
"[19.82501983642578, 100.59962463378906, 7.8491010665893555]",0.0,-21.939661093970567,"[19.82501983642578, 72.05860137939453, 7.43243408203125]"
"[19.82501983642578, 72.05860137939453, 7.43243408203125]",0.0,-21.30605560524047,"[19.82501983642578, 52.440547943115234, 6.51249885559082]"
"[19.82501983642578, 52.440547943115234, 6.51249885559082]",0.0,-6.808606806329159,"[19.82501983642578, 41.96483612060547, 4.041772842407227]"
"[19.82501983642578, 41.96483612060547, 4.041772842407227]",0.0,-9.535662284643475,"[19.82501983642578, 26.158361434936523, 4.56762170791626]"
"[19.82501983642578, 26.158361434936523, 4.56762170791626]",0.0,-12.0312143797901,"[19.82501983642578, 30.54039192199707, 4.423811435699463]"
"[19.82501983642578, 30.54039192199707, 4.423811435699463]",0.0,-17.003009326880143,"[19.82501983642578, 63.3076171875, 3.104736804962158]"
"[19.82501983642578, 63.3076171875, 3.104736804962158]",50.0,-21.144699094766327,"[69.82501983642578, 54.665252685546875, 2.112025499343872]"
"[69.82501983642578, 54.665252685546875, 2.112025499343872]",50.0,-31.749325563906357,"[100.0, 102.95220947265625, 2.7332372665405273]"
"[100.0, 102.95220947265625, 2.7332372665405273]",0.0,-33.17698454041062,"[100.0, 118.4320068359375, 2.414839267730713]"
"[100.0, 118.4320068359375, 2.414839267730713]",0.0,-38.94459576244978,"[100.0, 105.21768188476562, 3.008758783340454]"
"[100.0, 105.21768188476562, 3.008758783340454]",0.0,-33.9125360083439,"[100.0, 118.50611114501953, 1.8099251985549927]"
"[100.0, 118.50611114501953, 1.8099251985549927]",0.0,-29.07002638462969,"[100.0, 100.28484344482422, 3.248328447341919]"
"[100.0, 100.28484344482422, 3.248328447341919]",0.0,-19.96987931586273,"[100.0, 70.1490707397461, 3.0841898918151855]"
"[100.0, 70.1490707397461, 3.0841898918151855]",-70.1490707397461,85.05611060338717,"[29.850929260253906, 52.821773529052734, 2.6787610054016113]"
"[29.850929260253906, 52.821773529052734, 2.6787610054016113]",50.0,-14.294977404686188,"[79.8509292602539, 30.887372970581055, 4.24920129776001]"
"[79.8509292602539, 30.887372970581055, 4.24920129776001]",-30.887372970581055,122.00937830739771,"[48.96355438232422, -4.3203535079956055, 6.805625915527344]"
"[50.0, 8.097633361816406, 5.951248645782471]",-8.097633361816406,18.40440655402751,"[41.902366638183594, -0.4823804795742035, 7.438670635223389]"
"[41.902366638183594, -0.4823804795742035, 7.438670635223389]",-20.951183319091797,47.28662003708039,"[20.951183319091797, 5.0897603034973145, 7.815195083618164]"
"[20.951183319091797, 5.0897603034973145, 7.815195083618164]",-10.475591659545898,3.1827774998654284,"[10.475591659545898, 8.007332801818848, 7.683628082275391]"
"[10.475591659545898, 8.007332801818848, 7.683628082275391]",-2.468258857727051,-8.630528984554353,"[8.007332801818848, 5.669474124908447, 6.978492259979248]"
"[8.007332801818848, 5.669474124908447, 6.978492259979248]",-5.669474124908447,-6.183729234472102,"[2.3378586769104004, 36.861080169677734, 8.503480911254883]"
"[2.3378586769104004, 36.861080169677734, 8.503480911254883]",0.0,-16.994960672384,"[2.3378586769104004, 52.23511505126953, 9.798688888549805]"
"[2.3378586769104004, 52.23511505126953, 9.798688888549805]",0.0,-23.33908700021571,"[2.3378586769104004, 97.48543548583984, 8.635662078857422]"
"[2.3378586769104004, 97.48543548583984, 8.635662078857422]",0.0,-30.23894342088931,"[2.3378586769104004, 101.25237274169922, 8.699048042297363]"
"[2.3378586769104004, 101.25237274169922, 8.699048042297363]",0.0,-26.731656196775894,"[2.3378586769104004, 78.53009796142578, 6.369594573974609]"
"[2.3378586769104004, 78.53009796142578, 6.369594573974609]",0.0,-21.67072579891605,"[2.3378586769104004, 71.58830261230469, 5.629246711730957]"
"[2.3378586769104004, 71.58830261230469, 5.629246711730957]",0.0,-9.026949495136435,"[2.3378586769104004, 48.485469818115234, 5.609393119812012]"
"[2.3378586769104004, 48.485469818115234, 5.609393119812012]",0.0,-14.533895819551402,"[2.3378586769104004, 22.717304229736328, 3.865262031555176]"
"[2.3378586769104004, 22.717304229736328, 3.865262031555176]",0.0,-8.858115296730285,"[2.3378586769104004, 18.955665588378906, 3.067154884338379]"
"[2.3378586769104004, 18.955665588378906, 3.067154884338379]",50.0,-10.860165736241969,"[52.337860107421875, 39.23417663574219, 4.720089912414551]"
"[52.337860107421875, 39.23417663574219, 4.720089912414551]",-39.23417663574219,8.15498658299189,"[13.103681564331055, 73.40074920654297, 1.804065465927124]"
"[13.103681564331055, 73.40074920654297, 1.804065465927124]",50.0,-26.09406252519931,"[63.10368347167969, 100.0946273803711, 2.6968472003936768]"
"[63.10368347167969, 100.0946273803711, 2.6968472003936768]",50.0,-31.284724273553167,"[100.0, 90.03701782226562, 2.445814847946167]"
"[100.0, 90.03701782226562, 2.445814847946167]",-90.03701782226562,35.15325640703078,"[9.962982177734375, 117.35433197021484, 0.04600100219249725]"
"[9.962982177734375, 117.35433197021484, 0.04600100219249725]",50.0,-30.93252139511942,"[59.962982177734375, 108.54607391357422, 0.6040433049201965]"
"[59.962982177734375, 108.54607391357422, 0.6040433049201965]",50.0,-26.952364586162137,"[100.0, 92.92001342773438, 3.581573009490967]"
"[100.0, 92.92001342773438, 3.581573009490967]",-92.92001342773438,47.82461520948534,"[7.079986572265625, 78.07661437988281, 1.0676897764205933]"
"[7.079986572265625, 78.07661437988281, 1.0676897764205933]",50.0,-10.405263433669322,"[57.079986572265625, 40.52168273925781, 1.285571575164795]"
"[57.079986572265625, 40.52168273925781, 1.285571575164795]",50.0,-7.930000477659343,"[100.0, 38.44594955444336, 6.0886454582214355]"
"[100.0, 38.44594955444336, 6.0886454582214355]",-38.44594955444336,126.23988394385617,"[61.55405044555664, 5.152292728424072, 5.472200870513916]"
"[50.0, 4.038918972015381, 5.124608039855957]",-4.038918972015381,61.342514276866765,"[45.961082458496094, 0.0440189465880394, 7.441348075866699]"
"[45.961082458496094, 0.0440189465880394, 7.441348075866699]",-22.980541229248047,86.32947977639392,"[22.980541229248047, 5.018570899963379, 6.492361545562744]"
"[22.980541229248047, 5.018570899963379, 6.492361545562744]",-5.018570899963379,-0.5603866039420367,"[17.961971282958984, -9.198814392089844, 6.162654876708984]"
"[17.961971282958984, -9.198814392089844, 6.162654876708984]",9.198814392089844,-8.22331306468145,"[27.160785675048828, 6.503929615020752, 8.22561264038086]"
"[27.160785675048828, 6.503929615020752, 8.22561264038086]",-13.580392837524414,-0.14509989091204734,"[13.580392837524414, 29.572132110595703, 7.116738796234131]"
"[13.580392837524414, 29.572132110595703, 7.116738796234131]",0.0,-22.049028337905217,"[13.580392837524414, 68.8029556274414, 8.513965606689453]"
"[13.580392837524414, 68.8029556274414, 8.513965606689453]",0.0,-26.846992389258002,"[13.580392837524414, 111.66020965576172, 7.727695465087891]"
"[13.580392837524414, 111.66020965576172, 7.727695465087891]",0.0,-27.496015611523987,"[13.580392837524414, 112.74166107177734, 8.524284362792969]"
"[13.580392837524414, 112.74166107177734, 8.524284362792969]",0.0,-25.160138906606132,"[13.580392837524414, 78.6434326171875, 7.65028715133667]"
"[13.580392837524414, 78.6434326171875, 7.65028715133667]",0.0,-21.752274316115326,"[13.580392837524414, 64.8666000366211, 6.007019519805908]"
"[13.580392837524414, 64.8666000366211, 6.007019519805908]",0.0,-15.773361435542107,"[13.580392837524414, 45.34078598022461, 5.914742946624756]"
"[13.580392837524414, 45.34078598022461, 5.914742946624756]",0.0,-0.3876200031940947,"[13.580392837524414, 35.3502082824707, 5.530651569366455]"
"[13.580392837524414, 35.3502082824707, 5.530651569366455]",0.0,-10.690638141436173,"[13.580392837524414, 28.971206665039062, 3.541907787322998]"
"[13.580392837524414, 28.971206665039062, 3.541907787322998]",0.0,-12.153337844481644,"[13.580392837524414, 65.99411010742188, 2.2173409461975098]"
"[13.580392837524414, 65.99411010742188, 2.2173409461975098]",50.0,-23.750239489453868,"[63.58039093017578, 68.31140899658203, 2.9276368618011475]"
"[63.58039093017578, 68.31140899658203, 2.9276368618011475]",50.0,-28.105582952844554,"[100.0, 103.0302505493164, 1.2429249286651611]"
"[100.0, 103.0302505493164, 1.2429249286651611]",0.0,-31.65892174139671,"[100.0, 117.77277374267578, 0.9554991126060486]"
"[100.0, 117.77277374267578, 0.9554991126060486]",0.0,-34.313652497371145,"[100.0, 119.95128631591797, 1.2185134887695312]"
"[100.0, 119.95128631591797, 1.2185134887695312]",0.0,-29.141537656655302,"[100.0, 125.89976501464844, 2.181142807006836]"
"[100.0, 125.89976501464844, 2.181142807006836]",0.0,-31.064453816544265,"[100.0, 108.69181060791016, 3.7393360137939453]"
"[100.0, 108.69181060791016, 3.7393360137939453]",0.0,-23.16787988334477,"[100.0, 78.24940490722656, 4.3686723709106445]"
"[100.0, 78.24940490722656, 4.3686723709106445]",-78.24940490722656,110.30235866881843,"[21.750595092773438, 41.41388702392578, 3.2504522800445557]"
"[21.750595092773438, 41.41388702392578, 3.2504522800445557]",0.0,-7.784862385331549,"[21.750595092773438, 36.2260627746582, 4.834957599639893]"
